employee_id,job_title,department,start_date,end_date,salary,bonus,benefits,salary_type,currency
764,Mechanical Systems Engineer,852,12/11/2000,11/1/2012,108304.84,28208.29,health insurance,hourly,RUB
704,Pharmacist,900,1/24/2012,4/13/2013,82594.85,40423.21,retirement plan,hourly,EUR
222,Engineer IV,177,12/3/2015,5/5/2014,20581.26,38440.38,retirement plan,salary,SYP
217,Environmental Tech,490,9/1/2003,2/5/2002,21665.54,35169.69,retirement plan,salary,CLP
195,Assistant Media Planner,596,11/15/2009,5/6/2009,136530.07,29566.51,retirement plan,salary,ALL
475,Director of Sales,952,3/26/2022,1/8/2007,154406.65,41270.42,paid time off,salary,EUR
141,Data Coordinator,281,5/7/2000,10/24/2020,86423.73,40995.03,retirement plan,salary,CNY
914,Product Engineer,291,12/15/2018,5/9/2005,55055.12,14832.51,health insurance,salary,EUR
657,Senior Developer,682,4/9/2022,3/15/2015,171439.63,21881.0,retirement plan,hourly,COP
365,Automation Specialist III,165,4/12/2014,12/11/2018,97898.27,11508.32,health insurance,hourly,PGK
178,Physical Therapy Assistant,756,3/29/2011,5/29/2003,183061.65,28893.79,health insurance,hourly,CNY
434,Editor,36,11/10/2007,7/28/2018,188069.01,3602.94,health insurance,salary,IDR
333,Administrative Officer,331,3/27/2016,1/23/2010,103176.29,26174.49,retirement plan,hourly,COP
134,Computer Systems Analyst II,447,5/26/2009,12/3/2010,178811.37,16280.24,health insurance,salary,ILS
406,Social Worker,367,7/13/2003,3/15/2018,107267.73,43334.79,retirement plan,salary,PHP
998,Financial Advisor,214,1/1/2005,12/9/2003,119754.76,11992.6,health insurance,salary,CNY
793,Recruiter,536,6/13/2017,1/10/2005,156169.09,40406.59,retirement plan,hourly,QAR
934,Research Associate,264,2/3/2001,11/20/2018,153570.44,19013.32,retirement plan,hourly,IDR
753,Administrative Officer,423,2/13/2008,9/16/2007,187559.87,30842.89,retirement plan,salary,RUB
47,Accounting Assistant I,431,3/2/2002,2/4/2009,72438.53,6611.18,paid time off,salary,CNY
626,Programmer IV,219,8/13/2017,4/8/2005,97607.29,10086.99,health insurance,salary,COP
707,Research Assistant III,508,3/28/2022,12/27/2012,110976.1,44536.57,retirement plan,salary,EUR
164,Database Administrator I,257,10/11/2021,4/9/2018,179771.52,7938.78,paid time off,salary,PHP
553,Human Resources Assistant I,878,4/30/2011,5/5/2005,94366.0,48690.99,paid time off,hourly,CNY
427,Research Assistant II,238,1/8/2005,3/9/2016,172926.3,8250.13,retirement plan,salary,MYR
4,Operator,979,4/23/2004,12/21/2007,134133.5,35933.74,paid time off,salary,CNY
586,Health Coach III,873,10/22/2004,6/28/2008,50794.72,9719.39,paid time off,hourly,CZK
481,VP Accounting,786,5/12/2008,2/23/2000,24277.32,20793.17,retirement plan,hourly,MUR
439,Systems Administrator III,335,7/4/2010,3/8/2019,163876.21,33051.77,paid time off,salary,CZK
730,Administrative Assistant III,858,12/5/2012,4/25/2000,33690.54,48646.39,paid time off,salary,CZK
839,Chemical Engineer,239,11/28/2022,8/11/2019,81620.76,8506.94,retirement plan,hourly,IDR
900,Associate Professor,630,5/25/2012,1/2/2014,25171.09,48245.81,retirement plan,salary,IDR
441,Quality Control Specialist,415,4/27/2022,1/7/2016,187722.26,36617.31,retirement plan,hourly,CNY
912,VP Marketing,936,1/19/2006,12/21/2003,154831.73,47267.69,health insurance,salary,BAM
664,Marketing Assistant,853,9/7/2002,12/2/2004,149549.12,41321.22,retirement plan,salary,PLN
747,Accounting Assistant III,829,9/30/2020,1/24/2004,23141.56,35175.54,paid time off,hourly,CNY
688,Programmer IV,735,4/9/2017,8/30/2011,30393.27,20371.31,retirement plan,hourly,IDR
719,Design Engineer,782,1/16/2018,6/23/2022,194666.33,11553.25,paid time off,salary,SEK
143,Accounting Assistant IV,267,5/20/2005,6/3/2008,127300.99,44523.43,health insurance,hourly,IDR
569,Help Desk Technician,902,11/19/2013,10/5/2006,164874.41,19641.05,health insurance,hourly,IDR
718,Senior Sales Associate,835,11/4/2015,11/15/2016,77737.32,37048.83,paid time off,salary,CNY
948,Accounting Assistant II,241,11/25/2016,6/8/2016,29299.28,15299.18,health insurance,salary,BRL
885,Automation Specialist I,919,2/24/2021,10/1/2017,41911.23,41854.56,health insurance,hourly,CNY
863,VP Sales,596,1/12/2002,5/14/2010,127822.15,4901.35,retirement plan,hourly,KPW
473,Biostatistician II,984,4/19/2000,12/17/2009,72314.27,36329.41,retirement plan,salary,EUR
885,Pharmacist,958,3/23/2000,5/5/2022,152452.62,21486.51,health insurance,salary,BGN
101,Geologist II,141,1/6/2016,3/10/2012,50012.42,45665.62,health insurance,salary,CNY
867,General Manager,473,2/25/2018,10/26/2007,168499.24,20628.11,health insurance,hourly,CAD
254,Database Administrator I,30,5/3/2007,1/1/2018,189397.89,11159.61,retirement plan,salary,PHP
98,Internal Auditor,502,3/18/2020,6/4/2019,80408.55,30012.43,paid time off,salary,PHP
476,Systems Administrator II,524,9/19/2012,7/28/2012,22114.09,20495.3,retirement plan,hourly,MGA
790,VP Quality Control,305,8/19/2022,2/5/2005,136253.35,17391.5,paid time off,hourly,EUR
246,Account Representative II,703,10/5/2014,6/25/2001,104117.16,528.5,health insurance,salary,EUR
687,Internal Auditor,411,11/3/2013,8/20/2000,83224.44,16929.15,retirement plan,salary,KRW
145,Operator,620,7/24/2006,8/14/2016,133333.48,44179.58,retirement plan,salary,PLN
847,Recruiter,191,1/10/2015,4/3/2001,37493.01,5672.71,retirement plan,hourly,CNY
265,Speech Pathologist,493,12/18/2022,4/21/2005,134143.99,44315.95,health insurance,hourly,CNY
963,Mechanical Systems Engineer,839,5/31/2017,9/15/2020,66454.42,32688.37,paid time off,hourly,PHP
496,Budget/Accounting Analyst III,229,7/16/2008,4/3/2007,144802.3,9131.78,health insurance,hourly,IDR
701,Marketing Manager,851,3/8/2012,2/18/2011,131335.99,41783.16,health insurance,salary,BAM
490,Recruiting Manager,438,6/22/2003,5/28/2020,55918.87,11818.08,retirement plan,hourly,NGN
589,Nuclear Power Engineer,473,11/17/2011,11/28/2005,37450.38,43529.61,health insurance,hourly,EUR
566,Clinical Specialist,425,6/8/2010,8/27/2018,63101.31,24140.24,health insurance,salary,CNY
712,Sales Representative,308,10/26/2022,8/31/2020,80578.34,42623.49,retirement plan,hourly,JPY
841,Design Engineer,316,2/5/2004,1/28/2012,109183.22,36113.18,paid time off,salary,PEN
694,Nurse,462,3/7/2020,9/10/2019,36277.77,30627.01,health insurance,salary,IDR
787,Librarian,458,8/5/2012,12/25/2014,187828.08,9324.39,retirement plan,salary,CNY
189,Computer Systems Analyst IV,86,2/27/2007,3/19/2008,27422.42,48646.21,paid time off,salary,UGX
690,Director of Sales,524,9/24/2013,12/2/2016,110345.92,29749.02,paid time off,hourly,PHP
799,Environmental Specialist,908,7/10/2001,3/30/2021,92803.98,31995.8,health insurance,salary,CNY
427,Web Developer IV,179,9/6/2021,6/19/2002,27006.01,15013.74,retirement plan,hourly,PEN
789,Software Engineer III,57,9/27/2010,9/17/2001,178946.33,16016.79,retirement plan,salary,USD
907,GIS Technical Architect,428,7/4/2005,1/7/2022,125956.22,12091.93,paid time off,salary,CNY
225,Account Executive,691,5/7/2005,2/2/2007,141558.82,32746.68,paid time off,salary,CNY
609,Assistant Manager,970,10/26/2017,2/3/2014,103686.29,23603.18,paid time off,salary,EUR
885,Information Systems Manager,873,10/24/2021,9/17/2013,110562.79,10934.63,health insurance,salary,PYG
461,Civil Engineer,380,3/21/2008,1/21/2007,165342.55,30276.53,health insurance,hourly,AUD
528,Assistant Manager,778,1/20/2014,9/11/2001,119483.92,45775.52,health insurance,hourly,ARS
474,Professor,426,4/9/2000,7/28/2017,177121.1,10793.44,paid time off,hourly,JPY
710,Paralegal,640,9/15/2017,8/22/2000,71704.7,43509.85,paid time off,hourly,HRK
328,Electrical Engineer,105,6/22/2020,10/9/2005,170060.28,13570.15,paid time off,hourly,SDG
28,Assistant Manager,234,3/29/2019,3/23/2003,66714.85,19973.27,paid time off,hourly,USD
127,Quality Control Specialist,961,10/19/2011,6/11/2000,83079.07,26791.63,health insurance,salary,HRK
454,Nurse Practicioner,311,7/13/2009,4/11/2013,183835.34,34831.56,paid time off,hourly,IDR
887,Safety Technician III,211,11/2/2011,8/16/2017,169302.17,35402.04,paid time off,hourly,UAH
408,Administrative Assistant IV,296,2/25/2015,5/14/2004,28010.47,27847.01,retirement plan,hourly,TND
817,Information Systems Manager,579,9/13/2015,5/10/2002,165021.54,1570.0,health insurance,salary,IDR
833,Engineer IV,668,8/16/2022,10/30/2019,173435.55,17096.9,health insurance,hourly,NIO
678,Safety Technician III,674,3/18/2010,6/27/2020,94484.37,23414.52,retirement plan,hourly,USD
130,Nurse Practicioner,712,9/16/2009,12/11/2002,172556.48,43129.06,paid time off,hourly,DKK
234,Assistant Professor,813,10/29/2012,11/18/2013,101221.34,8517.42,health insurance,hourly,CNY
642,Safety Technician III,650,1/22/2019,1/4/2021,122754.64,22794.83,health insurance,hourly,PLN
177,Business Systems Development Analyst,747,1/21/2005,9/12/2012,97833.21,24776.32,health insurance,hourly,EUR
700,Civil Engineer,18,1/6/2003,2/4/2012,104502.15,46796.99,retirement plan,hourly,CZK
343,GIS Technical Architect,604,6/22/2006,4/23/2017,148801.2,36012.53,paid time off,salary,CNY
376,VP Marketing,349,10/23/2001,12/12/2014,58490.64,12005.69,health insurance,hourly,EUR
632,Speech Pathologist,891,2/6/2020,1/27/2017,176936.69,37469.82,health insurance,salary,CNY
497,Structural Engineer,882,1/6/2010,10/17/2012,197932.17,38111.92,retirement plan,salary,CZK
903,Systems Administrator IV,704,10/31/2000,2/16/2020,125470.86,2312.22,retirement plan,salary,SEK
891,Financial Analyst,606,3/22/2003,3/1/2008,152870.81,36833.02,paid time off,salary,MYR
829,Professor,327,12/23/2022,11/15/2002,113219.06,13451.26,paid time off,salary,CNY
235,Professor,131,9/3/2013,6/3/2015,90493.62,4615.75,retirement plan,hourly,EUR
736,Recruiter,661,12/11/2019,1/26/2018,88886.71,42299.11,paid time off,salary,EUR
290,VP Marketing,149,9/8/2005,8/13/2009,50453.3,36332.54,paid time off,salary,RUB
144,Automation Specialist I,19,9/30/2017,11/26/2015,92791.59,41432.61,retirement plan,salary,RUB
212,Operator,67,2/11/2009,2/5/2022,157224.17,21028.44,retirement plan,salary,RUB
981,Staff Accountant I,685,1/11/2012,3/14/2021,193693.03,34402.16,retirement plan,hourly,PLN
151,VP Quality Control,322,12/25/2010,1/7/2009,109640.74,39815.34,health insurance,hourly,IDR
184,Accounting Assistant IV,727,10/17/2001,1/18/2009,67494.41,6401.08,retirement plan,salary,IDR
760,Senior Developer,237,1/19/2008,4/26/2022,48762.01,49744.53,health insurance,hourly,PHP
40,Quality Control Specialist,908,8/26/2010,4/27/2002,62635.71,29170.95,paid time off,salary,RUB
552,Compensation Analyst,262,2/22/2004,1/16/2022,45110.94,48863.73,health insurance,salary,PLN
701,Statistician IV,609,9/5/2015,12/20/2022,126706.54,28620.31,health insurance,salary,CNY
860,Staff Accountant III,182,9/1/2005,9/15/2008,135327.93,48510.72,paid time off,salary,EUR
131,Staff Accountant IV,194,2/24/2005,3/7/2007,43757.05,33917.62,health insurance,salary,CAD
459,Social Worker,391,6/26/2017,9/9/2015,142330.09,35278.98,paid time off,salary,EUR
140,Geologist II,27,2/8/2014,7/14/2007,136175.17,30279.66,paid time off,salary,XOF
586,Food Chemist,35,3/26/2019,8/28/2002,123611.82,44053.93,health insurance,salary,SEK
95,VP Accounting,495,3/8/2012,10/16/2006,88985.28,1548.82,retirement plan,hourly,JPY
121,GIS Technical Architect,867,7/1/2002,4/4/2004,145658.29,33301.14,retirement plan,hourly,CZK
229,Account Executive,894,6/15/2008,6/24/2017,30041.93,1227.26,retirement plan,salary,NGN
386,Software Consultant,296,1/14/2005,12/2/2004,150967.45,37144.89,health insurance,hourly,IDR
556,Help Desk Technician,625,11/2/2001,5/11/2003,30813.78,40416.44,retirement plan,salary,CNY
18,Product Engineer,64,5/27/2017,10/17/2021,192865.0,45047.67,retirement plan,salary,PHP
922,Senior Quality Engineer,300,1/22/2010,11/3/2011,181142.06,6881.69,health insurance,salary,HNL
182,Financial Advisor,108,4/25/2009,10/24/2013,87709.84,13859.6,retirement plan,salary,KRW
923,Safety Technician III,1000,12/16/2012,9/5/2011,60325.27,1339.26,retirement plan,salary,PHP
891,Budget/Accounting Analyst I,447,3/31/2005,10/2/2011,134703.02,42799.52,retirement plan,hourly,PKR
279,Administrative Assistant IV,641,11/16/2012,3/19/2017,131303.09,48109.1,paid time off,hourly,CNY
356,Geological Engineer,577,7/30/2012,8/15/2013,124827.7,20204.29,paid time off,salary,RSD
821,Engineer I,549,4/25/2008,10/15/2015,36249.56,31004.96,retirement plan,salary,PHP
186,Environmental Specialist,80,5/9/2021,9/7/2007,164819.3,684.23,paid time off,hourly,IDR
842,Safety Technician I,426,8/25/2004,12/30/2011,173969.93,29941.13,health insurance,hourly,CNY
202,Food Chemist,859,4/28/2017,8/9/2007,63110.58,24203.71,retirement plan,salary,IDR
884,Environmental Specialist,35,1/9/2003,4/19/2001,129050.52,28098.12,health insurance,salary,EUR
538,Senior Financial Analyst,842,4/3/2019,5/11/2006,166434.85,18165.85,paid time off,hourly,CNY
148,Senior Financial Analyst,815,8/2/2016,4/14/2009,172381.21,35805.34,paid time off,hourly,PHP
206,Systems Administrator IV,588,4/5/2015,8/26/2003,72578.25,18870.34,retirement plan,salary,THB
283,Speech Pathologist,702,9/23/2002,3/8/2015,150464.56,39613.32,health insurance,hourly,EUR
632,Staff Accountant III,300,12/3/2009,4/20/2020,63251.06,46460.51,retirement plan,salary,SEK
976,Senior Developer,495,1/5/2013,1/14/2011,51214.94,10587.89,paid time off,salary,SEK
984,Compensation Analyst,537,11/21/2008,3/16/2000,64715.74,2468.93,paid time off,salary,NOK
424,Nuclear Power Engineer,205,3/6/2019,1/29/2006,138087.09,1935.62,paid time off,salary,PLN
26,Occupational Therapist,993,6/23/2020,5/26/2013,54574.65,49230.53,health insurance,salary,PEN
724,VP Sales,693,10/30/2008,5/5/2002,87298.65,32392.46,paid time off,salary,USD
553,Research Assistant IV,820,2/18/2020,4/22/2011,88881.83,25866.89,health insurance,hourly,EUR
